ds,Category,Region,Data_Type,Actual_Sales,Forecast_Sales,Forecast_Lower,Forecast_Upper,Year,Month,Month_Name,Quarter,Day_of_Week
2018-03-04,Technology,East,Forecast,0.0,1946.0673195417294,0.0,9151.613638512466,2018,3,March,1,Sunday
2018-03-05,Technology,East,Forecast,0.0,863.073582805584,0.0,8331.903179267836,2018,3,March,1,Monday
2018-03-06,Technology,East,Forecast,0.0,831.2201491346259,0.0,8138.257962863922,2018,3,March,1,Tuesday
2018-03-07,Technology,East,Forecast,0.0,3124.01251999372,0.0,10271.76567677503,2018,3,March,1,Wednesday
2018-03-08,Technology,East,Forecast,0.0,2449.036391451189,0.0,9755.365067776434,2018,3,March,1,Thursday
2018-03-09,Technology,East,Forecast,0.0,2912.0108702145244,0.0,9776.7141396421,2018,3,March,1,Friday
2018-03-10,Technology,East,Forecast,0.0,2357.0802265004704,0.0,9183.604140328316,2018,3,March,1,Saturday
2018-03-11,Technology,East,Forecast,0.0,3995.917597006488,0.0,10991.633662742588,2018,3,March,1,Sunday
2018-03-12,Technology,East,Forecast,0.0,2683.923863584079,0.0,9707.340748708386,2018,3,March,1,Monday
2018-03-13,Technology,East,Forecast,0.0,2632.498822315109,0.0,9804.072853955146,2018,3,March,1,Tuesday
2018-03-14,Technology,East,Forecast,0.0,4926.576360890991,0.0,12609.418212740786,2018,3,March,1,Wednesday
2018-03-15,Technology,East,Forecast,0.0,4003.116502199282,0.0,11032.993005988337,2018,3,March,1,Thursday
2018-03-16,Technology,East,Forecast,0.0,4260.125712790221,0.0,11106.0984974538,2018,3,March,1,Friday
2018-03-17,Technology,East,Forecast,0.0,3462.0838602143067,0.0,10548.274121431996,2018,3,March,1,Saturday
2018-03-18,Technology,East,Forecast,0.0,4855.267558607852,0.0,12534.487903024174,2018,3,March,1,Sunday
2018-03-19,Technology,East,Forecast,0.0,3254.644720478616,0.0,10859.41648597339,2018,3,March,1,Monday
2018-03-20,Technology,East,Forecast,0.0,2943.7189119931863,0.0,10167.718445782433,2018,3,March,1,Tuesday
2018-03-21,Technology,East,Forecast,0.0,4963.222600068363,0.0,12014.64416614397,2018,3,March,1,Wednesday
2018-03-22,Technology,East,Forecast,0.0,3742.0042203530197,0.0,10837.509090438518,2018,3,March,1,Thursday
2018-03-23,Technology,East,Forecast,0.0,3726.269307203198,0.0,10983.087348443576,2018,3,March,1,Friday
2018-03-24,Technology,East,Forecast,0.0,2668.172283471455,0.0,9741.509546973059,2018,3,March,1,Saturday
2018-03-25,Technology,East,Forecast,0.0,3823.3017534727524,0.0,11829.90243403485,2018,3,March,1,Sunday
2018-03-26,Technology,East,Forecast,0.0,2006.1095871581888,0.0,9325.708048368118,2018,3,March,1,Monday
2018-03-27,Technology,East,Forecast,0.0,1511.5446701242554,0.0,8393.866895766483,2018,3,March,1,Tuesday
2018-03-28,Technology,East,Forecast,0.0,3371.3870672990797,0.0,10675.536807641187,2018,3,March,1,Wednesday
2018-03-29,Technology,East,Forecast,0.0,2021.5312460116156,0.0,9340.24580213704,2018,3,March,1,Thursday
2018-03-30,Technology,East,Forecast,0.0,1934.964476954734,0.0,9029.244821764327,2018,3,March,1,Friday
2018-03-31,Technology,East,Forecast,0.0,809.4776227780012,0.0,7665.448418198347,2018,3,March,1,Saturday
2018-04-01,Technology,East,Forecast,0.0,1493.0218014530474,0.0,8888.605267799174,2018,4,April,2,Sunday
2018-04-02,Technology,East,Forecast,0.0,0.0,0.0,6987.468415146297,2018,4,April,2,Monday
2018-04-03,Technology,East,Forecast,0.0,0.0,0.0,7030.921116315306,2018,4,April,2,Tuesday
2018-04-04,Technology,East,Forecast,0.0,1060.5916179107658,0.0,8244.327480461976,2018,4,April,2,Wednesday
2018-04-05,Technology,East,Forecast,0.0,0.0,0.0,6533.251574480164,2018,4,April,2,Thursday
2018-04-06,Technology,East,Forecast,0.0,0.0,0.0,7047.14163178974,2018,4,April,2,Friday
2018-04-07,Technology,East,Forecast,0.0,0.0,0.0,6170.8349546837235,2018,4,April,2,Saturday
2018-04-08,Technology,East,Forecast,0.0,0.0,0.0,7663.126296585459,2018,4,April,2,Sunday
2018-04-09,Technology,East,Forecast,0.0,0.0,0.0,5459.625751641187,2018,4,April,2,Monday
2018-04-10,Technology,East,Forecast,0.0,0.0,0.0,5678.172950261764,2018,4,April,2,Tuesday
2018-04-11,Technology,East,Forecast,0.0,246.5031945302635,0.0,8155.960349867768,2018,4,April,2,Wednesday
2018-04-12,Technology,East,Forecast,0.0,0.0,0.0,6518.923146397489,2018,4,April,2,Thursday
2018-04-13,Technology,East,Forecast,0.0,0.0,0.0,6934.175250748506,2018,4,April,2,Friday
2018-04-14,Technology,East,Forecast,0.0,0.0,0.0,6402.646073234328,2018,4,April,2,Saturday
2018-04-15,Technology,East,Forecast,0.0,87.73812563945103,0.0,7337.482232092178,2018,4,April,2,Sunday
2018-04-16,Technology,East,Forecast,0.0,0.0,0.0,6358.116871740021,2018,4,April,2,Monday
2018-04-17,Technology,East,Forecast,0.0,0.0,0.0,5364.123770203929,2018,4,April,2,Tuesday
2018-04-18,Technology,East,Forecast,0.0,464.88467573877733,0.0,7152.258874676534,2018,4,April,2,Wednesday
2018-04-19,Technology,East,Forecast,0.0,0.0,0.0,6670.866273926878,2018,4,April,2,Thursday
2018-04-20,Technology,East,Forecast,0.0,0.0,0.0,7139.709207358994,2018,4,April,2,Friday
2018-04-21,Technology,East,Forecast,0.0,0.0,0.0,6092.799727519852,2018,4,April,2,Saturday
2018-04-22,Technology,East,Forecast,0.0,229.00443792340775,0.0,6766.273213082895,2018,4,April,2,Sunday
2018-04-23,Technology,East,Forecast,0.0,0.0,0.0,6146.771665435315,2018,4,April,2,Monday
2018-04-24,Technology,East,Forecast,0.0,0.0,0.0,5654.710421767516,2018,4,April,2,Tuesday
2018-04-25,Technology,East,Forecast,0.0,521.1302758865113,0.0,7936.526428619622,2018,4,April,2,Wednesday
2018-04-26,Technology,East,Forecast,0.0,0.0,0.0,6865.325433767841,2018,4,April,2,Thursday
2018-04-27,Technology,East,Forecast,0.0,0.0,0.0,7124.812368853382,2018,4,April,2,Friday
2018-04-28,Technology,East,Forecast,0.0,0.0,0.0,6558.571305649834,2018,4,April,2,Saturday
2018-04-29,Technology,East,Forecast,0.0,347.3404630842979,0.0,7671.420194989958,2018,4,April,2,Sunday
2014-02-14,Technology,West,Historical,576.726,0.0,0.0,3420.6483661417806,2014,2,February,1,Friday
2014-03-14,Technology,West,Historical,2108.55,2890.9916361988594,0.0,8845.001453717374,2014,3,March,1,Friday
2014-03-18,Technology,West,Historical,28106.716,14170.235301203924,8099.660243991038,20214.212387635424,2014,3,March,1,Tuesday
2014-03-23,Technology,West,Historical,945.064,3200.447444554575,0.0,8727.677138426909,2014,3,March,1,Sunday
2014-03-25,Technology,West,Historical,459.146,6223.253561445805,478.9230545759219,12319.02539247315,2014,3,March,1,Tuesday
2014-03-26,Technology,West,Historical,290.26,4559.536508564876,0.0,10035.974887407767,2014,3,March,1,Wednesday
2014-03-28,Technology,West,Historical,1823.8039999999999,4103.109054641744,0.0,9884.150607394615,2014,3,March,1,Friday
2014-04-03,Technology,West,Historical,466.9,3795.5020728278573,0.0,9894.268477417503,2014,4,April,2,Thursday
2014-04-06,Technology,West,Historical,3301.38,5096.127849595653,0.0,10818.481824427034,2014,4,April,2,Sunday
2014-04-08,Technology,West,Historical,1958.75,0.0,0.0,3343.2989920683694,2014,4,April,2,Tuesday
2014-04-11,Technology,West,Historical,3830.48,1455.9374198022583,0.0,7112.783139596684,2014,4,April,2,Friday
2014-04-12,Technology,West,Historical,3824.246,1570.5974818550271,0.0,7111.10112795504,2014,4,April,2,Saturday
2014-04-18,Technology,West,Historical,1020.532,2938.2939126788024,0.0,8713.38311377688,2014,4,April,2,Friday
2014-04-28,Technology,West,Historical,2578.476,2685.1315983030527,0.0,8627.058028953978,2014,4,April,2,Monday
2014-05-09,Technology,West,Historical,788.96,1997.3493884042036,0.0,7952.315174893052,2014,5,May,2,Friday
2014-05-10,Technology,West,Historical,4687.598,2392.647784569634,0.0,8387.78042309911,2014,5,May,2,Saturday
2014-05-13,Technology,West,Historical,898.382,962.6380920565916,0.0,6507.831410150982,2014,5,May,2,Tuesday
2014-05-16,Technology,West,Historical,289.28,2562.4122103894515,0.0,8671.46433876776,2014,5,May,2,Friday
2014-05-26,Technology,West,Historical,2651.436,7818.51365263568,1808.1234769119365,13841.338074663932,2014,5,May,2,Monday
2014-05-27,Technology,West,Historical,4314.788,3697.924235551533,0.0,9916.597844666012,2014,5,May,2,Tuesday
2014-05-28,Technology,West,Historical,443.93600000000004,2834.528964334386,0.0,8702.162257397304,2014,5,May,2,Wednesday
2014-06-09,Technology,West,Historical,10926.016,4838.676578162833,0.0,10735.006067125938,2014,6,June,2,Monday
2014-06-18,Technology,West,Historical,139.8,0.0,0.0,5522.409330974922,2014,6,June,2,Wednesday
2014-06-22,Technology,West,Historical,1975.498,4348.852945232892,0.0,10143.752921777632,2014,6,June,2,Sunday
2014-06-25,Technology,West,Historical,792.76,2906.074733428773,0.0,8889.383270529113,2014,6,June,2,Wednesday
2014-07-12,Technology,West,Historical,1960.012,3914.6762545238826,0.0,10036.638690131422,2014,7,July,3,Saturday
2014-07-20,Technology,West,Historical,2285.786,2751.307012854231,0.0,8765.346677474172,2014,7,July,3,Sunday
2014-07-23,Technology,West,Historical,13065.919999999998,3657.821485660268,0.0,9405.357621624502,2014,7,July,3,Wednesday
2014-07-26,Technology,West,Historical,15119.982,1483.275782634621,0.0,7373.510905659351,2014,7,July,3,Saturday
2014-07-27,Technology,West,Historical,580.06,2477.3025959265055,0.0,8696.560057414477,2014,7,July,3,Sunday
2014-08-04,Technology,West,Historical,2743.154,6813.295862214489,1061.0184543604664,13148.703278805766,2014,8,August,3,Monday
2014-08-05,Technology,West,Historical,2408.7239999999997,6470.322019636067,614.6198661887397,12026.179059905862,2014,8,August,3,Tuesday
2014-08-08,Technology,West,Historical,11866.886999999999,10302.522613672518,4180.243535871409,16140.446385296198,2014,8,August,3,Friday
2014-08-09,Technology,West,Historical,7211.370000000001,7382.421814028441,1726.8711272011546,13802.332505410182,2014,8,August,3,Saturday
2014-08-12,Technology,West,Historical,1832.38,5735.266825710202,0.0,11387.474987695045,2014,8,August,3,Tuesday
2014-08-23,Technology,West,Historical,565.224,4398.2374482524665,0.0,10093.156519981476,2014,8,August,3,Saturday
2014-08-25,Technology,West,Historical,2903.2999999999997,5585.0706979657925,0.0,11427.917701613078,2014,8,August,3,Monday
2014-08-26,Technology,West,Historical,366.81,3857.475460331645,0.0,9974.361258972312,2014,8,August,3,Tuesday
2014-08-27,Technology,West,Historical,2070.13,4509.600274924757,0.0,10407.663785578574,2014,8,August,3,Wednesday
2014-08-31,Technology,West,Historical,92.52,2193.540870993428,0.0,7968.668488937654,2014,8,August,3,Sunday
2014-09-08,Technology,West,Historical,14228.428,3548.0173967354867,0.0,9062.447924363718,2014,9,September,3,Monday
2014-09-13,Technology,West,Historical,3826.2239999999997,1014.9795889016114,0.0,7217.719889940503,2014,9,September,3,Saturday
2014-09-17,Technology,West,Historical,1641.046,3638.038256723911,0.0,9884.0833300101,2014,9,September,3,Wednesday
2014-09-21,Technology,West,Historical,8038.956,6289.552943087741,751.84427359144,12219.96267112652,2014,9,September,3,Sunday
2014-09-23,Technology,West,Historical,10662.337000000001,4989.510520928125,0.0,10911.441484660554,2014,9,September,3,Tuesday
2014-09-29,Technology,West,Historical,8109.07,4746.937534874399,0.0,10478.324461307158,2014,9,September,3,Monday
2014-10-02,Technology,West,Historical,1794.432,6152.8554118350385,0.0,11937.002871303432,2014,10,October,4,Thursday
2014-10-05,Technology,West,Historical,191.9,4431.575289374299,0.0,10225.091389906878,2014,10,October,4,Sunday
2014-10-06,Technology,West,Historical,494.71,3897.054046775094,0.0,9968.057354526925,2014,10,October,4,Monday
2014-10-09,Technology,West,Historical,249.35999999999999,3884.345536765134,0.0,9495.68689777581,2014,10,October,4,Thursday
2014-10-11,Technology,West,Historical,1381.164,1895.0205081494769,0.0,7597.529133841659,2014,10,October,4,Saturday
2014-10-13,Technology,West,Historical,2212.182,4121.353190300079,0.0,10612.539406746007,2014,10,October,4,Monday
2014-10-16,Technology,West,Historical,194.322,0.0,0.0,4696.720322619676,2014,10,October,4,Thursday
2014-10-19,Technology,West,Historical,1282.208,1254.5520943469364,0.0,6990.7810896481715,2014,10,October,4,Sunday
2014-10-26,Technology,West,Historical,447.88,3147.478062769755,0.0,9036.105179029379,2014,10,October,4,Sunday
2014-10-31,Technology,West,Historical,16086.078,6782.319045723805,692.2453978742124,12829.918290497875,2014,10,October,4,Friday
2014-11-01,Technology,West,Historical,9464.16,4415.5792633460715,0.0,9974.643412886999,2014,11,November,4,Saturday
2014-11-02,Technology,West,Historical,6379.11,8163.53039761241,2578.1588750885776,13833.619430247154,2014,11,November,4,Sunday
2014-11-04,Technology,West,Historical,13387.496000000001,9551.651830312365,3864.0696124312262,15542.038379463742,2014,11,November,4,Tuesday
2014-11-08,Technology,West,Historical,333.576,7285.074226092851,1048.6983052673554,12986.552112006308,2014,11,November,4,Saturday
2014-11-09,Technology,West,Historical,1574.094,11360.873079448862,5451.04951624877,17011.82723927269,2014,11,November,4,Sunday
2014-11-10,Technology,West,Historical,4005.112,10416.773484042127,4562.292782960123,16157.53860948129,2014,11,November,4,Monday
2014-11-11,Technology,West,Historical,24343.644,13973.386405045792,8690.82488648124,20129.450308092542,2014,11,November,4,Tuesday
2014-11-15,Technology,West,Historical,1780.822,2637.3998220984686,0.0,8429.905688815437,2014,11,November,4,Saturday
2014-11-16,Technology,West,Historical,1355.9285,8210.11526705294,2341.480271354752,14070.058482446044,2014,11,November,4,Sunday
2014-11-17,Technology,West,Historical,11544.274,6295.599642496598,413.650292031999,12662.121233887643,2014,11,November,4,Monday
2014-11-21,Technology,West,Historical,1249.622,3895.9520531167673,0.0,9988.548879506989,2014,11,November,4,Friday
2014-11-23,Technology,West,Historical,1363.28,6607.439723069246,848.2668277942589,11971.763645175488,2014,11,November,4,Sunday
2014-11-25,Technology,West,Historical,4415.695,5075.721399958796,0.0,10617.894207222897,2014,11,November,4,Tuesday
2014-11-26,Technology,West,Historical,1705.99,0.0,0.0,5358.245675157656,2014,11,November,4,Wednesday
2014-11-28,Technology,West,Historical,2280.83,2800.292862170034,0.0,8767.40189676469,2014,11,November,4,Friday
2014-11-29,Technology,West,Historical,649.044,2012.2033350811384,0.0,7793.5436751115685,2014,11,November,4,Saturday
2014-11-30,Technology,West,Historical,219.154,754.9826757367196,0.0,6962.568084248028,2014,11,November,4,Sunday
2014-12-05,Technology,West,Historical,2963.642,3349.313028321635,0.0,9010.513461279734,2014,12,December,4,Friday
2014-12-08,Technology,West,Historical,2190.24,3437.1940659598367,0.0,9226.490634535654,2014,12,December,4,Monday
2014-12-16,Technology,West,Historical,8788.374,5517.143703407921,0.0,11044.788758259052,2014,12,December,4,Tuesday
2014-12-19,Technology,West,Historical,6873.5199999999995,5096.126939941353,0.0,11300.822688616474,2014,12,December,4,Friday
2014-12-20,Technology,West,Historical,13924.880000000001,7159.044513525785,1461.257072124412,13013.871310568002,2014,12,December,4,Saturday
2014-12-24,Technology,West,Historical,5850.606,4291.582460790244,0.0,10289.029941569806,2014,12,December,4,Wednesday
2014-12-29,Technology,West,Historical,8288.384,5526.472889114096,0.0,11425.910124317423,2014,12,December,4,Monday
2014-12-31,Technology,West,Historical,5253.2699999999995,3787.062830591992,0.0,9908.125320636987,2014,12,December,4,Wednesday
2015-01-30,Technology,West,Historical,2161.6400000000003,6629.426255080676,764.9555019031891,12495.314000808168,2015,1,January,1,Friday
2015-02-27,Technology,West,Historical,1159.2710000000002,6379.563528327222,535.2282511132621,11988.041888024021,2015,2,February,1,Friday
2015-03-01,Technology,West,Historical,1642.1743999999999,7435.175255037029,1515.0441638070038,13433.111541556356,2015,3,March,1,Sunday
2015-03-06,Technology,West,Historical,1555.244,5678.654382059847,349.0049969205593,11675.96324262279,2015,3,March,1,Friday
2015-03-15,Technology,West,Historical,16.776,6220.27927803611,580.6300160816722,12022.11084257615,2015,3,March,1,Sunday
2015-03-19,Technology,West,Historical,11305.8792,5058.776054794466,0.0,11041.47431529915,2015,3,March,1,Thursday
2015-03-22,Technology,West,Historical,4962.848,1417.16078290707,0.0,7412.230985795537,2015,3,March,1,Sunday
2015-03-23,Technology,West,Historical,633.302,1866.7942301491275,0.0,7830.374879222878,2015,3,March,1,Monday
2015-03-28,Technology,West,Historical,243.344,1171.90156484694,0.0,6803.927105177776,2015,3,March,1,Saturday
2015-03-29,Technology,West,Historical,1559.0800000000002,1852.0697278552725,0.0,7660.918388645887,2015,3,March,1,Sunday
2015-04-02,Technology,West,Historical,598.44,1262.6183465807248,0.0,6988.157353303566,2015,4,April,2,Thursday
2015-04-05,Technology,West,Historical,2974.058,3460.217910398566,0.0,9548.444365939871,2015,4,April,2,Sunday
2015-04-11,Technology,West,Historical,1328.346,20.734628109974437,0.0,6140.319074477736,2015,4,April,2,Saturday
2015-04-13,Technology,West,Historical,9578.034000000001,1971.2196355376632,0.0,7949.52114418173,2015,4,April,2,Monday
2015-04-17,Technology,West,Historical,5490.212,2431.5974511011254,0.0,8162.983070918016,2015,4,April,2,Friday
2015-04-22,Technology,West,Historical,152.916,2620.3094661866307,0.0,8425.867404409622,2015,4,April,2,Wednesday
2015-04-26,Technology,West,Historical,2090.1055,5007.9543648432345,0.0,10983.486518741283,2015,4,April,2,Sunday
2015-04-30,Technology,West,Historical,1571.695,3715.186500880719,0.0,9483.698461996542,2015,4,April,2,Thursday
2015-05-01,Technology,West,Historical,450.94,3195.6154776995536,0.0,8867.324443932368,2015,5,May,2,Friday
2015-05-03,Technology,West,Historical,2198.76,4015.1862018777465,0.0,9816.98414789272,2015,5,May,2,Sunday
2015-05-10,Technology,West,Historical,154.442,1086.659677552479,0.0,7259.844026922301,2015,5,May,2,Sunday
2015-05-12,Technology,West,Historical,1060.35,13.161912427764946,0.0,6043.339420052597,2015,5,May,2,Tuesday
